,shuttle_id,review_scores_rating,review_scores_comfort,review_scores_amenities,review_scores_trip,review_scores_crew,review_scores_location,review_scores_price,number_of_reviews,reviews_per_month
2736,5613,,,,,,,,0,
2737,2154,98.0,10.0,10.0,9.0,10.0,9.0,9.0,8,0.21
2738,40250,97.0,10.0,10.0,9.0,10.0,9.0,10.0,19,0.55
2739,20396,91.0,10.0,10.0,10.0,10.0,9.0,10.0,157,4.08
2740,4008,64.0,7.0,6.0,6.0,7.0,8.0,7.0,6,0.17
2741,63654,,,,,,,,0,
2742,30833,94.0,10.0,10.0,10.0,10.0,10.0,9.0,74,1.95
2743,60305,85.0,9.0,8.0,9.0,9.0,10.0,9.0,122,3.22
2744,45281,87.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.08
2745,69365,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.17
2746,52071,96.0,10.0,10.0,10.0,10.0,9.0,10.0,42,1.09
2747,26513,100.0,10.0,9.0,9.0,9.0,9.0,9.0,3,0.08
2748,47603,94.0,9.0,9.0,10.0,10.0,9.0,10.0,29,5.96
2749,67863,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.57
2750,53510,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2751,66811,96.0,10.0,10.0,10.0,10.0,9.0,10.0,79,2.09
2752,71194,94.0,10.0,10.0,10.0,10.0,10.0,10.0,40,1.08
2753,40406,94.0,10.0,9.0,10.0,10.0,8.0,9.0,7,0.18
2754,66049,100.0,9.0,8.0,9.0,9.0,9.0,8.0,2,0.06
2755,40216,96.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.32
2756,34662,90.0,9.0,8.0,10.0,10.0,9.0,9.0,23,0.6
2757,56963,,,,,,,,0,
2758,33646,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0.22
2759,47705,80.0,7.0,8.0,10.0,9.0,10.0,8.0,6,0.89
2760,29896,,,,,,,,0,
2761,45273,,,,,,,,0,
2762,13747,,,,,,,,0,
2763,74587,95.0,10.0,10.0,10.0,10.0,10.0,9.0,44,1.15
2764,22717,60.0,4.0,4.0,10.0,8.0,10.0,6.0,1,0.03
2765,13454,,,,,,,,0,
2766,42821,93.0,10.0,10.0,10.0,9.0,10.0,9.0,4,0.11
2767,35509,,,,,,,,1,0.03
2768,57517,91.0,9.0,10.0,10.0,9.0,9.0,9.0,203,5.31
2769,31461,90.0,9.0,10.0,10.0,10.0,9.0,9.0,223,5.82
2770,27794,98.0,10.0,10.0,10.0,10.0,10.0,10.0,71,1.99
2771,49436,91.0,9.0,9.0,9.0,9.0,9.0,9.0,8,0.21
2772,74848,83.0,9.0,8.0,10.0,10.0,9.0,8.0,152,3.97
2773,16907,97.0,10.0,9.0,10.0,10.0,10.0,9.0,7,0.19
2774,9270,78.0,8.0,8.0,9.0,9.0,9.0,8.0,134,3.53
2775,48878,40.0,8.0,4.0,10.0,10.0,6.0,4.0,1,0.03
2776,30916,,,,,,,,0,
2777,3371,,,,,,,,0,
2778,42067,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2779,54469,95.0,10.0,10.0,10.0,10.0,9.0,9.0,117,3.04
2780,3961,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2781,65439,97.0,10.0,10.0,10.0,10.0,9.0,10.0,25,0.8
2782,42279,,,,,,,,0,
2783,21666,100.0,10.0,10.0,10.0,10.0,8.0,9.0,4,0.17
2784,16056,97.0,10.0,9.0,10.0,10.0,10.0,9.0,49,2.32
2785,31495,,,,,,,,0,
2786,9929,100.0,10.0,10.0,10.0,10.0,10.0,10.0,10,0.43
2787,32844,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0.65
2788,23255,100.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.05
2789,21605,99.0,10.0,10.0,10.0,10.0,10.0,10.0,55,1.44
2790,15952,98.0,10.0,10.0,10.0,10.0,9.0,10.0,29,0.76
2791,2591,100.0,10.0,10.0,10.0,10.0,10.0,10.0,15,0.54
2792,30422,60.0,8.0,4.0,8.0,8.0,8.0,6.0,1,0.03
2793,59256,90.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.1
2794,54130,,,,,,,,0,
2795,41169,,,,,,,,0,
2796,3079,89.0,9.0,9.0,9.0,10.0,10.0,9.0,59,1.54
2797,15189,95.0,10.0,10.0,10.0,9.0,10.0,10.0,5,0.21
2798,6473,,,,,,,,0,
2799,6518,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.05
2800,9473,99.0,10.0,10.0,10.0,10.0,10.0,10.0,64,2.35
2801,7139,93.0,9.0,8.0,9.0,10.0,10.0,9.0,8,0.21
2802,15216,95.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.51
2803,74288,,,,,,,,0,
2804,28504,,,,,,,,0,
2805,18604,91.0,9.0,9.0,10.0,10.0,9.0,9.0,38,1.04
2806,35390,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.05
2807,56384,94.0,10.0,9.0,10.0,10.0,10.0,10.0,13,2.34
2808,8202,98.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.34
2809,25530,73.0,9.0,7.0,10.0,10.0,9.0,9.0,4,0.11
2810,66979,90.0,9.0,9.0,10.0,9.0,9.0,9.0,23,0.61
2811,42210,,,,,,,,0,
2812,35713,100.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.12
2813,19855,97.0,10.0,9.0,10.0,10.0,10.0,9.0,35,0.99
2814,30992,97.0,10.0,10.0,10.0,10.0,9.0,9.0,12,0.33
2815,21415,100.0,10.0,10.0,10.0,10.0,10.0,9.0,11,0.29
2816,28254,90.0,10.0,10.0,10.0,10.0,9.0,9.0,3,0.09
2817,30028,87.0,9.0,9.0,10.0,9.0,9.0,9.0,14,0.39
2818,21069,97.0,10.0,9.0,10.0,10.0,9.0,10.0,38,1.01
2819,36021,,,,,,,,0,
2820,37218,86.0,9.0,9.0,10.0,10.0,10.0,9.0,10,0.36
2821,20815,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.51
2822,64923,97.0,10.0,10.0,10.0,10.0,10.0,10.0,35,0.94
2823,73104,,,,,,,,0,
2824,11081,93.0,9.0,9.0,10.0,10.0,10.0,9.0,49,1.29
2825,5271,98.0,10.0,9.0,10.0,10.0,9.0,10.0,10,0.75
2826,13669,96.0,10.0,9.0,10.0,10.0,10.0,10.0,33,2.41
2827,21239,90.0,10.0,8.0,9.0,10.0,9.0,9.0,8,0.22
2828,39947,,,,,,,,0,
2829,54598,,,,,,,,1,0.03
2830,10404,97.0,10.0,10.0,10.0,10.0,10.0,9.0,37,2.19
2831,23,,,,,,,,0,
2832,22278,,,,,,,,0,
2833,70132,99.0,10.0,10.0,10.0,10.0,10.0,10.0,80,2.19
2834,73356,99.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.49
2835,35095,96.0,10.0,9.0,10.0,10.0,9.0,10.0,20,0.55
2836,19807,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
2837,27655,97.0,10.0,10.0,10.0,10.0,10.0,10.0,187,4.95
2838,77049,87.0,9.0,9.0,10.0,10.0,9.0,9.0,3,0.08
2839,36887,93.0,10.0,10.0,10.0,10.0,10.0,9.0,83,6.62
2840,64245,93.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.2
2841,35944,100.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.45
2842,46243,89.0,9.0,9.0,9.0,10.0,10.0,9.0,12,0.34
2843,45894,87.0,8.0,7.0,9.0,10.0,9.0,7.0,3,0.08
2844,38666,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8,0.21
2845,43943,91.0,9.0,9.0,10.0,9.0,9.0,10.0,7,0.18
2846,52578,79.0,8.0,8.0,10.0,10.0,10.0,8.0,21,0.59
2847,73718,,,,,,,,0,
2848,24408,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.05
2849,35328,96.0,10.0,10.0,10.0,10.0,10.0,10.0,81,2.16
2850,33097,88.0,9.0,8.0,10.0,9.0,9.0,9.0,16,0.93
2851,34199,95.0,10.0,10.0,10.0,10.0,9.0,10.0,4,0.11
2852,63884,94.0,9.0,10.0,9.0,10.0,10.0,9.0,14,0.37
2853,56548,90.0,9.0,9.0,10.0,10.0,9.0,9.0,2,0.05
2854,56887,,,,,,,,0,
2855,51843,86.0,10.0,10.0,9.0,9.0,9.0,9.0,8,0.24
2856,64846,93.0,9.0,9.0,10.0,10.0,10.0,10.0,16,0.44
2857,41791,94.0,10.0,10.0,10.0,10.0,10.0,10.0,53,1.4
2858,55164,96.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.46
2859,68869,100.0,10.0,10.0,10.0,10.0,10.0,10.0,16,0.53
2860,49448,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
2861,22559,93.0,9.0,10.0,9.0,10.0,10.0,10.0,3,0.12
2862,34473,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.05
2863,27939,93.0,9.0,9.0,9.0,9.0,10.0,9.0,37,1.04
2864,58433,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.25
2865,62242,,,,,,,,0,
2866,58509,90.0,10.0,10.0,9.0,10.0,9.0,10.0,2,0.05
2867,10345,94.0,10.0,10.0,10.0,10.0,10.0,10.0,7,0.19
2868,64973,,,,,,,,0,
2869,14281,,,,,,,,0,
2870,4796,92.0,9.0,9.0,10.0,10.0,9.0,9.0,51,1.69
2871,18165,,,,,,,,0,
2872,67449,80.0,9.0,7.0,10.0,10.0,10.0,8.0,3,0.08
2873,28543,95.0,10.0,8.0,9.0,9.0,10.0,9.0,9,0.27
2874,69887,99.0,10.0,10.0,10.0,10.0,10.0,10.0,81,2.15
2875,57446,98.0,10.0,10.0,10.0,10.0,10.0,10.0,12,0.34
2876,69126,93.0,10.0,9.0,10.0,10.0,10.0,10.0,9,0.24
2877,38087,98.0,10.0,10.0,10.0,10.0,9.0,10.0,24,0.67
2878,56638,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
2879,32545,,,,,,,,0,
2880,51774,100.0,9.0,10.0,10.0,10.0,10.0,10.0,2,0.07
2881,40741,80.0,6.0,7.0,10.0,10.0,10.0,7.0,3,0.08
2882,38653,,,,,,,,0,
2883,29564,,,,,,,,0,
2884,58820,,,,,,,,0,
2885,76418,90.0,10.0,9.0,10.0,10.0,10.0,9.0,2,0.06
2886,71450,,,,,,,,0,
2887,76473,80.0,8.0,8.0,9.0,9.0,9.0,9.0,43,1.19
2888,56445,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.65
2889,70706,91.0,10.0,9.0,10.0,10.0,9.0,9.0,29,0.78
2890,1289,,,,,,,,0,
2891,65825,,,,,,,,0,
2892,7658,82.0,9.0,8.0,9.0,9.0,9.0,8.0,106,2.82
2893,10022,86.0,9.0,9.0,9.0,9.0,10.0,9.0,119,3.14
2894,20821,99.0,10.0,10.0,10.0,10.0,10.0,10.0,38,1.02
2895,70995,96.0,10.0,10.0,9.0,10.0,10.0,9.0,11,0.29
2896,7163,93.0,10.0,10.0,10.0,10.0,9.0,10.0,3,0.11
2897,5387,,,,,,,,0,
2898,34418,80.0,8.0,8.0,9.0,9.0,9.0,8.0,166,4.43
2899,54259,,,,,,,,1,0.03
2900,69642,82.0,7.0,9.0,9.0,10.0,9.0,8.0,10,0.29
2901,35212,86.0,9.0,8.0,9.0,10.0,9.0,8.0,13,0.35
2902,52003,95.0,10.0,10.0,10.0,10.0,9.0,9.0,24,0.7
2903,56619,100.0,,10.0,,10.0,,,1,0.03
2904,71855,,,,,,,,0,
2905,7822,94.0,9.0,10.0,10.0,10.0,10.0,9.0,52,1.46
2906,65343,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.22
2907,50358,97.0,10.0,10.0,10.0,10.0,9.0,9.0,63,1.72
2908,50078,,,,,,,,3,0.08
2909,32561,100.0,10.0,8.0,10.0,10.0,10.0,8.0,1,0.03
2910,64592,,,,,,,,1,0.07
2911,17031,82.0,9.0,8.0,9.0,8.0,8.0,8.0,18,0.48
2912,43817,,,,,,,,0,
2913,70234,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.3
2914,34921,88.0,10.0,8.0,10.0,10.0,9.0,9.0,5,0.14
2915,26498,96.0,10.0,9.0,10.0,10.0,10.0,9.0,162,4.29
2916,18271,83.0,9.0,7.0,9.0,9.0,9.0,8.0,37,0.99
2917,73671,85.0,9.0,8.0,9.0,9.0,10.0,9.0,145,3.85
2918,42344,100.0,10.0,9.0,10.0,10.0,10.0,10.0,5,0.18
2919,6536,60.0,5.0,6.0,5.0,7.0,9.0,6.0,4,0.12
2920,47153,96.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.29
2921,41600,,,,,,,,1,0.03
2922,26801,94.0,10.0,9.0,10.0,10.0,10.0,9.0,42,1.12
2923,50524,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.34
2924,31740,,,,,,,,0,
2925,4147,97.0,10.0,10.0,10.0,10.0,9.0,10.0,55,1.47
2926,45789,84.0,8.0,9.0,9.0,9.0,10.0,8.0,11,0.3
2927,29958,100.0,10.0,10.0,10.0,10.0,10.0,10.0,18,0.69
2928,18201,94.0,10.0,9.0,10.0,10.0,9.0,10.0,82,2.2
2929,52490,96.0,10.0,10.0,10.0,10.0,10.0,9.0,21,0.59
2930,57122,85.0,9.0,9.0,9.0,10.0,10.0,10.0,4,0.11
2931,66434,89.0,9.0,9.0,10.0,10.0,9.0,9.0,76,2.06
2932,17285,90.0,10.0,9.0,10.0,10.0,9.0,9.0,6,0.16
2933,57904,90.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.16
2934,2355,,,,,,,,0,
2935,58877,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.11
2936,50368,,,,,,,,0,
2937,72256,100.0,10.0,10.0,10.0,10.0,10.0,9.0,2,0.07
2938,38692,,,,,,,,0,
2939,18323,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6,0.2
2940,33616,,,,,,,,0,
2941,10606,100.0,10.0,9.0,10.0,10.0,9.0,9.0,3,0.08
2942,23455,,,,,,,,0,
2943,15685,,,,,,,,0,
2944,57814,73.0,9.0,7.0,9.0,9.0,6.0,7.0,3,0.32
2945,74079,97.0,10.0,10.0,10.0,10.0,10.0,10.0,21,0.56
2946,75760,,,,,,,,0,
2947,49885,81.0,9.0,8.0,9.0,9.0,10.0,8.0,93,2.54
2948,28291,98.0,10.0,9.0,10.0,10.0,9.0,10.0,58,1.59
2949,35120,73.0,8.0,9.0,9.0,9.0,10.0,7.0,4,0.12
2950,24133,,,,,,,,0,
2951,55350,97.0,9.0,10.0,10.0,10.0,9.0,10.0,47,1.26
2952,9327,,,,,,,,0,
2953,63665,97.0,10.0,9.0,10.0,10.0,10.0,10.0,30,0.83
2954,15223,99.0,10.0,10.0,10.0,10.0,9.0,10.0,14,0.87
2955,67151,100.0,10.0,9.0,10.0,10.0,9.0,10.0,3,0.1
2956,36908,92.0,10.0,10.0,9.0,10.0,10.0,9.0,16,0.43
2957,15095,92.0,9.0,9.0,10.0,9.0,8.0,9.0,17,0.47
2958,50028,96.0,10.0,10.0,10.0,10.0,9.0,10.0,73,1.96
2959,23415,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
2960,65814,,,,,,,,0,
2961,75569,,,,,,,,0,
2962,23542,95.0,10.0,9.0,10.0,10.0,9.0,10.0,68,1.97
2963,55908,93.0,10.0,9.0,10.0,10.0,10.0,9.0,14,0.62
2964,7919,100.0,,10.0,,10.0,,,1,0.03
2965,57176,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.11
2966,72100,97.0,10.0,10.0,10.0,10.0,9.0,10.0,28,0.76
2967,49759,,,,,,,,0,
2968,12801,,,,,,,,0,
2969,64969,89.0,9.0,9.0,10.0,10.0,10.0,9.0,17,0.5
2970,46967,,,,,,,,0,
2971,36797,97.0,10.0,10.0,10.0,10.0,9.0,10.0,93,2.56
2972,20001,98.0,10.0,10.0,10.0,10.0,9.0,10.0,13,0.36
2973,205,80.0,8.0,8.0,9.0,9.0,9.0,8.0,28,0.77
2974,47736,,,,,,,,0,
2975,50587,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.21
2976,42022,,,,,,,,0,
2977,57878,84.0,9.0,8.0,10.0,9.0,10.0,9.0,11,0.33
2978,22004,86.0,9.0,9.0,9.0,9.0,10.0,9.0,35,1.12
2979,75040,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.14
2980,17359,,,,,,,,0,
2981,11362,40.0,8.0,2.0,8.0,10.0,10.0,4.0,2,0.06
2982,44772,60.0,6.0,8.0,10.0,10.0,6.0,8.0,1,0.04
2983,7363,,,,,,,,0,
2984,64711,98.0,10.0,10.0,10.0,10.0,10.0,10.0,13,0.36
2985,1077,98.0,10.0,10.0,10.0,10.0,9.0,9.0,27,0.8
2986,56622,95.0,10.0,9.0,10.0,9.0,10.0,10.0,9,0.26
2987,17354,97.0,10.0,10.0,9.0,10.0,10.0,10.0,49,1.32
2988,30107,63.0,7.0,7.0,8.0,7.0,9.0,7.0,9,0.25
2989,56519,100.0,9.0,9.0,10.0,10.0,10.0,10.0,2,0.06
2990,57924,,,,,,,,0,
2991,11318,100.0,9.0,9.0,10.0,10.0,9.0,10.0,4,0.29
2992,18730,84.0,9.0,8.0,9.0,10.0,9.0,8.0,73,2.01
2993,30076,,,,,,,,0,
2994,21260,,,,,,,,0,
2995,72804,96.0,10.0,10.0,10.0,10.0,10.0,10.0,29,0.8
2996,3197,81.0,8.0,8.0,9.0,9.0,9.0,8.0,113,3.03
2997,53941,78.0,8.0,8.0,9.0,9.0,9.0,8.0,136,3.66
2998,62751,,,,,,,,0,
2999,6738,,,,,,,,0,
3000,67578,90.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.06
3001,53309,90.0,10.0,6.0,10.0,10.0,10.0,9.0,2,0.06
3002,75347,99.0,10.0,10.0,10.0,10.0,10.0,10.0,19,0.53
3003,4196,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3004,50816,93.0,9.0,9.0,9.0,10.0,9.0,9.0,6,0.17
3005,59461,93.0,10.0,9.0,10.0,10.0,10.0,9.0,3,0.08
3006,2541,,,,,,,,0,
3007,57597,100.0,9.0,9.0,10.0,10.0,10.0,9.0,2,0.05
3008,60769,94.0,10.0,9.0,10.0,10.0,10.0,10.0,31,0.83
3009,54120,90.0,10.0,10.0,10.0,10.0,9.0,10.0,2,0.06
3010,19796,98.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0.67
3011,25639,96.0,10.0,10.0,9.0,10.0,10.0,10.0,40,1.18
3012,27917,99.0,10.0,10.0,9.0,10.0,10.0,10.0,14,0.51
3013,56522,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
3014,11642,93.0,10.0,10.0,10.0,10.0,10.0,9.0,4,0.12
3015,1037,97.0,10.0,9.0,10.0,10.0,10.0,10.0,15,0.92
3016,3000,70.0,8.0,6.0,9.0,10.0,9.0,7.0,2,0.07
3017,9510,,,,,,,,0,
3018,63246,100.0,10.0,10.0,10.0,10.0,10.0,10.0,51,1.42
3019,51096,81.0,9.0,8.0,9.0,9.0,9.0,9.0,43,9.42
3020,49317,100.0,10.0,9.0,10.0,10.0,9.0,10.0,3,0.27
3021,31342,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.06
3022,17437,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.29
3023,57370,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.08
3024,21993,100.0,10.0,9.0,10.0,10.0,10.0,10.0,3,0.14
3025,30291,,,,,,,,0,
3026,60727,100.0,10.0,10.0,9.0,9.0,10.0,10.0,3,0.08
3027,26024,98.0,10.0,10.0,10.0,10.0,9.0,10.0,10,0.34
3028,27311,96.0,10.0,10.0,10.0,10.0,9.0,10.0,26,0.85
3029,29289,,,,,,,,0,
3030,16226,,,,,,,,0,
3031,10351,96.0,10.0,10.0,10.0,10.0,9.0,10.0,138,4.63
3032,8644,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.12
3033,55812,,,,,,,,0,
3034,69083,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
3035,199,98.0,10.0,10.0,10.0,10.0,10.0,10.0,61,1.68
3036,54206,98.0,10.0,10.0,10.0,10.0,10.0,9.0,11,0.58
3037,71379,,,,,,,,0,
3038,43546,92.0,10.0,10.0,9.0,9.0,9.0,9.0,62,1.74
3039,6819,,,,,,,,0,
3040,34354,95.0,10.0,9.0,10.0,10.0,10.0,9.0,30,1.08
3041,32830,,,,,,,,0,
3042,51992,98.0,10.0,10.0,10.0,10.0,10.0,10.0,26,0.76
3043,64187,,,,,,,,0,
3044,16408,99.0,10.0,10.0,10.0,10.0,10.0,10.0,24,0.67
3045,14403,97.0,10.0,9.0,10.0,10.0,10.0,10.0,6,0.17
3046,62100,98.0,10.0,10.0,10.0,10.0,10.0,9.0,33,0.9
3047,66112,,,,,,,,0,
3048,21328,,,,,,,,0,
3049,7982,96.0,10.0,10.0,10.0,10.0,9.0,10.0,15,0.42
3050,54151,97.0,10.0,9.0,10.0,10.0,9.0,9.0,18,0.51
3051,50280,98.0,10.0,10.0,10.0,10.0,10.0,9.0,43,1.18
3052,31616,99.0,10.0,9.0,10.0,10.0,10.0,10.0,53,1.48
3053,39030,100.0,8.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3054,38736,93.0,9.0,9.0,10.0,10.0,10.0,8.0,6,0.2
3055,62857,,,,,,,,1,0.07
3056,26399,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3057,10347,100.0,10.0,10.0,10.0,10.0,8.0,10.0,3,0.08
3058,33069,100.0,10.0,10.0,10.0,10.0,4.0,10.0,1,0.06
3059,72463,98.0,10.0,10.0,10.0,10.0,10.0,10.0,41,1.15
3060,59242,60.0,6.0,4.0,8.0,10.0,8.0,2.0,1,0.03
3061,29523,92.0,10.0,9.0,9.0,10.0,9.0,9.0,18,1.29
3062,5914,100.0,10.0,10.0,8.0,8.0,4.0,6.0,1,0.03
3063,56881,,,,,,,,0,
3064,23619,100.0,10.0,10.0,10.0,10.0,8.0,10.0,5,0.14
3065,8371,94.0,10.0,10.0,10.0,10.0,9.0,9.0,44,1.22
3066,29398,,,,,,,,0,
3067,72658,,,,,,,,0,
3068,69982,80.0,8.0,8.0,8.0,8.0,8.0,8.0,1,0.03
3069,69723,100.0,10.0,9.0,10.0,10.0,10.0,10.0,2,0.06
3070,39198,,,,,,,,0,
3071,46537,100.0,10.0,10.0,10.0,10.0,10.0,10.0,11,0.31
3072,47879,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.11
3073,74126,89.0,9.0,8.0,9.0,10.0,9.0,9.0,25,0.68
3074,43424,89.0,9.0,9.0,9.0,9.0,10.0,8.0,35,0.95
3075,19515,98.0,10.0,9.0,10.0,10.0,10.0,10.0,51,1.61
3076,55143,,,,,,,,0,
3077,28533,,,,,,,,0,
3078,63391,95.0,10.0,10.0,10.0,10.0,10.0,9.0,16,0.45
3079,52042,80.0,9.0,6.0,9.0,8.0,9.0,8.0,2,0.06
3080,38400,89.0,9.0,9.0,10.0,10.0,10.0,9.0,14,0.38
3081,72510,97.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.19
3082,40105,94.0,10.0,9.0,10.0,10.0,10.0,9.0,102,2.86
3083,27172,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.04
3084,25945,98.0,10.0,10.0,10.0,10.0,9.0,10.0,104,3.23
3085,63842,,,,,,,,1,0.03
3086,45076,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3087,23539,88.0,9.0,8.0,9.0,10.0,9.0,9.0,23,0.75
3088,45272,85.0,9.0,8.0,8.0,9.0,10.0,9.0,10,0.28
3089,41070,,,,,,,,0,
3090,10063,,,,,,,,0,
3091,60295,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.05
3092,55308,96.0,10.0,9.0,10.0,10.0,8.0,10.0,5,0.14
3093,34058,,,,,,,,0,
3094,25815,100.0,9.0,9.0,10.0,10.0,8.0,10.0,3,0.08
3095,60459,,,,,,,,0,
3096,42978,95.0,10.0,10.0,10.0,10.0,9.0,9.0,30,0.93
3097,4632,92.0,10.0,9.0,10.0,10.0,10.0,9.0,17,0.48
3098,28215,,,,,,,,0,
3099,51849,80.0,8.0,8.0,9.0,10.0,10.0,9.0,4,0.11
3100,19852,,,,,,,,0,
3101,30274,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.06
3102,22330,93.0,10.0,9.0,10.0,9.0,10.0,9.0,38,3.62
3103,20824,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3104,57223,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4,0.66
3105,12286,95.0,10.0,10.0,9.0,10.0,10.0,10.0,21,0.76
3106,20784,92.0,9.0,9.0,10.0,9.0,10.0,9.0,39,1.11
3107,21210,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3,0.1
3108,75642,,,,,,,,0,
3109,6578,97.0,10.0,9.0,10.0,10.0,10.0,9.0,19,0.54
3110,37196,,,,,,,,0,
3111,46117,85.0,10.0,9.0,9.0,10.0,9.0,9.0,4,0.11
3112,15893,,,,,,,,0,
3113,11059,95.0,10.0,10.0,10.0,10.0,9.0,10.0,31,0.86
3114,27677,98.0,10.0,9.0,10.0,10.0,9.0,10.0,36,0.99
3115,58637,100.0,10.0,10.0,10.0,10.0,10.0,10.0,2,0.06
3116,39358,93.0,9.0,10.0,10.0,10.0,9.0,9.0,3,0.08
3117,75534,98.0,10.0,9.0,10.0,10.0,10.0,10.0,9,0.26
3118,55599,90.0,9.0,9.0,9.0,9.0,9.0,9.0,12,0.33
3119,51144,88.0,9.0,9.0,10.0,9.0,9.0,9.0,19,0.56
3120,68919,85.0,9.0,9.0,9.0,10.0,9.0,9.0,8,0.22
3121,42274,96.0,10.0,9.0,10.0,10.0,10.0,9.0,51,1.78
3122,75237,93.0,10.0,10.0,10.0,10.0,10.0,9.0,16,0.46
3123,47710,98.0,10.0,10.0,10.0,10.0,9.0,10.0,8,0.26
3124,21730,89.0,9.0,9.0,9.0,9.0,9.0,9.0,45,1.24
3125,30029,98.0,10.0,10.0,10.0,10.0,10.0,10.0,42,1.3
3126,48419,98.0,10.0,10.0,10.0,10.0,10.0,10.0,77,2.22
3127,21971,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.14
3128,75595,,,,,,,,0,
3129,4156,,,,,,,,0,
3130,35796,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3131,26730,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5,0.14
3132,65166,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
3133,76548,,,,,,,,0,
3134,8260,80.0,10.0,6.0,10.0,10.0,6.0,10.0,1,0.03
3135,70875,,,,,,,,0,
3136,34920,,,,,,,,1,0.03
3137,53077,,,,,,,,0,
3138,45411,93.0,9.0,8.0,10.0,10.0,10.0,9.0,3,0.08
3139,69355,99.0,10.0,10.0,10.0,10.0,9.0,10.0,28,0.78
3140,64872,,,,,,,,0,
3141,44704,,,,,,,,0,
3142,27572,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6,0.17
3143,31211,,,,,,,,0,
3144,36870,89.0,9.0,9.0,10.0,10.0,10.0,9.0,13,0.54
3145,20546,80.0,10.0,8.0,10.0,10.0,10.0,10.0,2,0.07
3146,1273,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0.03
