,id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
2197,11496,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$2,105.0",47439
2198,40909,Russian Federation,Type V2,Plasma,ThetaBase Services,2.0,5,moderate,2.0,f,f,"$2,755.0",32810
2199,9429,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,170.0",6524
2200,20117,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,moderate,7.0,t,f,"$2,950.0",11933
2201,16746,Malta,Type F5,Plasma,ThetaBase Services,4.0,5,strict,3.0,f,f,"$8,020.0",19899
2202,34788,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$4,120.0",24006
2203,29491,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,3,moderate,2.0,f,f,"$1,845.0",23856
2204,70490,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,f,f,"$2,235.0",30105
2205,7080,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,strict,4.0,f,f,"$1,585.0",9960
2206,20463,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,260.0",8878
2207,64219,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",3975
2208,5452,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,300.0",3414
2209,9212,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,650.0",23790
2210,18623,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,f,f,"$1,650.0",18390
2211,29176,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,118.0",28539
2212,44759,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$2,105.0",4801
2213,53967,Nicaragua,Type V5,Quantum,"Banks, Wood and Phillips",1.0,2,strict,0.0,f,f,"$1,208.0",48948
2214,9299,Malta,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,f,f,"$1,741.0",1130
2215,21077,Niue,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,780.0",19540
2216,34685,Niue,Type V2,Quantum,ThetaBase Services,1.0,4,strict,3.0,t,f,"$1,455.0",26780
2217,29811,United Kingdom,Type V5,Quantum,"Banks, Wood and Phillips",1.0,4,moderate,2.0,f,f,"$1,195.0",38847
2218,4582,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$3,327.0",34585
2219,27643,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,507.0",48455
2220,45238,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,845.0",29452
2221,6274,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,455.0",36004
2222,15601,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,325.0",996
2223,2661,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,273.0",13961
2224,29167,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,170.0",923
2225,35689,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",33439
2226,53261,Barbados,Type I5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,988.0",48954
2227,10194,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,403.0",1980
2228,48965,Gambia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,560.0",44405
2229,36488,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$2,495.0",29807
2230,20071,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,5,moderate,2.0,t,f,"$2,157.0",16419
2231,18691,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",23456
2232,8417,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,strict,1.0,f,f,"$1,650.0",38485
2233,74763,Malta,Type F5,Quantum,ThetaBase Services,1.0,1,strict,0.0,t,f,"$1,286.0",25181
2234,56895,Marshall Islands,Type O3,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,299.0",5729
2235,74311,Malta,Type F5,Nuclear,ThetaBase Services,1.0,5,flexible,5.0,f,f,"$1,143.0",12542
2236,31545,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,247.0",30684
2237,17570,Malta,Type F5,Nuclear,ThetaBase Services,1.0,1,flexible,5.0,t,f,"$1,169.0",12542
2238,22604,Kiribati,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,4.0,f,f,"$4,770.0",49877
2239,32369,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,195.0",13229
2240,54564,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,845.0",14127
2241,52077,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,6,flexible,3.0,f,f,"$4,120.0",11451
2242,58200,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,780.0",4301
2243,61241,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,5,flexible,5.0,f,f,"$1,455.0",21909
2244,67166,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",45082
2245,57800,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,975.0",26815
2246,73728,United Kingdom,Type F5,Plasma,ThetaBase Services,4.0,8,strict,4.0,f,f,"$4,120.0",5112
2247,30541,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,429.0",30757
2248,60528,Malta,Type F5,Quantum,Warwick Technology Multinational,1.0,2,strict,1.0,f,f,"$1,260.0",39609
2249,45121,Barbados,Type V5,Plasma,ThetaBase Services,4.0,8,strict,4.0,f,f,"$5,914.0",18993
2250,66115,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,585.0",8189
2251,73535,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,6,strict,2.0,f,f,"$1,897.0",48541
2252,35763,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,520.0",45270
2253,24674,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,325.0",38098
2254,9093,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,157.0",20014
2255,4617,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,104.0",48029
2256,72109,Guinea,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,f,f,"$1,975.0",8402
2257,40955,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,1.0,f,f,"$1,806.0",1519
2258,31458,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,170.0",47547
2259,10768,Wallis and Futuna,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,910.0",30868
2260,19716,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,105.0",15692
2261,28629,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,4.0,f,f,"$2,690.0",41316
2262,50824,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$3,470.0",42159
2263,60860,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",15436
2264,30002,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,585.0",11047
2265,48261,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$1,884.0",15220
2266,43107,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,f,f,"$1,650.0",3952
2267,3617,Rwanda,Type O3,Nuclear,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",44762
2268,21979,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,364.0",24911
2269,8724,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,715.0",1223
2270,49083,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,260.0",44152
2271,44782,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,156.0",45084
2272,33147,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,6,moderate,3.0,t,f,"$3,730.0",32129
2273,60197,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,338.0",28290
2274,22635,Barbados,Type V7,Plasma,ThetaBase Services,1.0,1,flexible,2.0,f,f,"$1,650.0",34786
2275,22245,Micronesia,Type V2,Plasma,ThetaBase Services,6.0,6,moderate,8.0,f,f,"$11,270.0",10929
2276,49309,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,689.0",34431
2277,64441,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,429.0",1254
2278,54893,United Kingdom,Type V2,Quantum,ThetaBase Services,1.0,3,strict,1.0,t,f,"$1,624.0",11047
2279,65301,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,2.0,f,f,"$1,507.0",14603
2280,612,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,364.0",41028
2281,55113,Nicaragua,Type V2,Plasma,ThetaBase Services,3.0,9,strict,5.0,f,f,"$4,770.0",19943
2282,30876,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",40605
2283,51681,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,560.0",5532
2284,8536,Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,715.0",22948
2285,40253,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",33082
2286,36591,Chad,Type V5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,390.0",46932
2287,54030,Guinea,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,f,f,"$2,495.0",1366
2288,50787,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$4,770.0",27015
2289,15903,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,650.0",6786
2290,60178,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,170.0",41768
2291,2345,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,strict,2.0,t,f,"$10,620.0",10373
2292,48885,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,3.0,f,f,"$2,820.0",45092
2293,12741,Gambia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,975.0",21146
2294,27086,Switzerland,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,130.0",19564
2295,27778,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,351.0",43785
2296,60998,Rwanda,Type V5,Plasma,"Banks, Wood and Phillips",2.0,4,strict,2.0,f,f,"$2,352.0",16386
2297,16834,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,4,strict,2.0,f,f,"$4,250.0",18620
2298,5143,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,f,f,"$2,040.0",36848
2299,57925,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$1,975.0",42426
2300,74329,Wallis and Futuna,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,t,f,"$4,120.0",5242
2301,35454,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$3,145.0",8012
2302,99,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,157.0",28293
2303,22284,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,6.0,f,f,"$6,395.0",28050
2304,53225,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,105.0",25764
2305,1953,Uzbekistan,Type V5,Quantum,"Banks, Wood and Phillips",1.0,1,moderate,1.0,f,f,"$1,130.0",13082
2306,30644,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$3,210.0",48765
2307,62035,Malta,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,f,f,"$3,470.0",9798
2308,48738,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,170.0",42523
2309,43001,Malta,Type V5,Plasma,ThetaBase Services,2.0,3,flexible,2.0,f,f,"$1,910.0",7426
2310,20085,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,507.0",3743
2311,25043,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$1,793.0",11449
2312,46018,Micronesia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,494.0",26053
2313,66459,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",18148
2314,13548,Malta,Type V5,Plasma,ThetaBase Services,2.0,3,flexible,2.0,f,f,"$1,520.0",6228
2315,59361,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,145.0",362
2316,68164,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,6,strict,4.0,t,f,"$4,250.0",1419
2317,67205,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,234.0",2318
2318,28266,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,455.0",15561
2319,53138,El Salvador,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,4.0,f,f,"$2,690.0",32445
2320,31041,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,767.0",25702
2321,54603,Malta,Type F5,Quantum,ThetaBase Services,1.0,3,flexible,1.0,f,f,"$1,520.0",908
2322,58798,Estonia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,650.0",5770
2323,51479,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,170.0",23629
2324,10761,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,624.0",12450
2325,51197,United Kingdom,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$4,770.0",44544
2326,14698,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,169.0",43706
2327,45672,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,325.0",48127
2328,62901,Micronesia,Type V5,Plasma,ThetaBase Services,4.0,6,strict,4.0,f,f,"$4,770.0",46388
2329,15571,Malta,Type V5,Plasma,ThetaBase Services,2.0,7,strict,5.0,f,f,"$2,170.0",1804
2330,45677,Uzbekistan,Type F5,Quantum,"Banks, Wood and Phillips",1.0,2,moderate,1.0,f,f,"$1,325.0",6727
2331,69023,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,195.0",6727
2332,4562,Costa Rica,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,325.0",30175
2333,12281,Estonia,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$1,975.0",36943
2334,18944,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,f,f,"$3,652.0",610
2335,5641,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,845.0",28828
2336,61441,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,260.0",27766
2337,6839,Switzerland,Type F5,Quantum,SIT Technology Unlimited,1.0,1,strict,1.0,t,f,"$1,130.0",19564
2338,2633,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$1,871.0",11321
2339,45261,Indonesia,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,520.0",13766
2340,51113,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,767.0",36238
2341,39557,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,4,strict,4.0,f,f,"$2,365.0",43557
2342,31932,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,170.0",28828
2343,53401,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,6,strict,4.0,f,f,"$2,820.0",36871
2344,18975,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,234.0",44777
2345,59324,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,195.0",9448
2346,23874,Barbados,Type O3,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,234.0",6959
2347,75130,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,169.0",34891
2348,50709,Malta,Type V5,Quantum,ThetaBase Services,1.0,3,strict,2.0,t,f,"$1,455.0",34477
2349,60299,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,455.0",16286
2350,46556,Kiribati,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,520.0",32055
2351,46082,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,845.0",1391
2352,7673,Micronesia,Type V5,Nuclear,ThetaBase Services,1.0,4,strict,2.0,f,f,"$2,950.0",45147
2353,52988,Isle of Man,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,105.0",40799
2354,15853,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",20769
2355,61905,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$2,144.0",49159
2356,48031,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,t,f,"$5,095.0",19958
2357,65917,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,910.0",21618
2358,74298,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,546.0",15259
2359,8676,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,3,strict,2.0,f,f,"$1,559.0",15259
2360,45653,Niue,Type F5,Quantum,ThetaBase Services,1.0,3,flexible,3.0,f,f,"$1,286.0",31563
2361,22178,Niue,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,234.0",31563
2362,49458,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,2.0,f,f,"$1,234.0",31563
2363,72838,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,351.0",20867
2364,24730,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$3,470.0",28306
2365,31108,Malta,Type V5,Quantum,"Banks, Wood and Phillips",1.0,2,moderate,1.0,f,f,"$1,260.0",45188
2366,65085,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,234.0",24978
2367,42119,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,625.0",45546
2368,37112,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,1.0,f,f,"$2,365.0",11474
2369,41586,Niue,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,f,f,"$1,910.0",42750
2370,3843,Barbados,Type V5,Plasma,ThetaBase Services,2.0,5,strict,0.0,f,f,"$3,210.0",33823
2371,25122,Barbados,Type O3,Nuclear,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,234.0",6959
2372,67219,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",33024
2373,70983,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,f,f,"$2,430.0",6389
2374,55320,Costa Rica,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,4.0,f,f,"$1,130.0",33174
2375,51541,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,325.0",47989
2376,62790,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",47989
2377,12431,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,520.0",40673
2378,58309,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$1,520.0",21085
2379,45387,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,585.0",5902
2380,66808,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,560.0",27972
2381,61576,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,t,f,"$1,377.0",42548
2382,65211,Uzbekistan,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,1.0,f,f,"$2,040.0",41988
2383,22534,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",21329
2384,63831,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,260.0",8189
2385,32348,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,208.0",46613
2386,65764,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$2,040.0",18860
2387,19349,Indonesia,Type E3,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,040.0",5343
2388,73465,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,820.0",19519
2389,4219,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,364.0",11877
2390,16797,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,312.0",18038
2391,8353,Switzerland,Type F5,Plasma,ThetaBase Services,4.0,6,flexible,4.0,f,f,"$7,370.0",49528
2392,74187,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,690.0",21680
2393,69452,Wallis and Futuna,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,650.0",31662
2394,29099,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,975.0",23109
2395,30319,Barbados,Type O3,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$2,300.0",29587
2396,25033,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,234.0",42250
2397,43902,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,260.0",11434
2398,50111,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,195.0",32631
2399,14901,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",18922
2400,25187,Russian Federation,Type G0,Plasma,ThetaBase Services,1.0,4,strict,1.0,f,f,"$2,430.0",37314
2401,59442,Malta,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,820.0",28041
2402,30729,Gambia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,260.0",18732
2403,42686,Bouvet Island (Bouvetoya),Type F5,Plasma,ThetaBase Services,4.0,7,strict,4.0,f,f,"$3,197.0",49556
2404,61222,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,027.0",25105
2405,68855,Russian Federation,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,507.0",15430
2406,38021,Sao Tome and Principe,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,195.0",43812
2407,1047,Chad,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,130.0",23791
2408,52358,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$2,105.0",12087
2409,3773,Faroe Islands,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,430.0",26783
2410,48247,Faroe Islands,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,650.0",26783
2411,37031,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",11618
2412,42089,Malta,Type Z6,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$2,027.0",15904
2413,40093,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,975.0",2285
2414,38705,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",6860
2415,24244,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,260.0",4154
2416,75414,Uzbekistan,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,585.0",38957
2417,20185,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,495.0",27972
2418,4738,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,390.0",20579
2419,15556,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,520.0",46719
2420,51235,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,f,f,"$1,143.0",1577
2421,76739,Marshall Islands,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,325.0",33077
2422,54160,Malta,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,f,f,"$2,495.0",41927
2423,3844,Barbados,Type O3,Quantum,ThetaBase Services,1.0,3,flexible,3.0,f,f,"$1,910.0",6959
