,id,shuttle_location,shuttle_type,engine_type,engine_vendor,engines,passenger_capacity,cancellation_policy,crew,d_check_complete,moon_clearance_complete,price,company_id
13138,22626,United Kingdom,Type F5,Quantum,ThetaBase Services,0.0,2,flexible,1.0,f,f,"$1,273.0",39829
13139,6068,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,4,strict,1.0,t,f,"$3,210.0",7312
13140,72691,Malta,Type V7,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,040.0",34676
13141,1734,Barbados,Type V2,Plasma,ThetaBase Services,4.0,16,flexible,8.0,t,f,"$8,657.0",27960
13142,40706,Costa Rica,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,105.0",13101
13143,24714,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,f,f,"$1,702.0",34288
13144,14356,Rwanda,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",41856
13145,28684,Barbados,Type V5,Plasma,ThetaBase Services,5.0,16,strict,13.0,t,f,"$8,657.0",27960
13146,7469,Faroe Islands,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,650.0",7381
13147,73491,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,0.0,f,f,"$1,325.0",26794
13148,54398,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,988.0",150
13149,76444,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,3,strict,2.0,f,f,"$2,170.0",29520
13150,1783,Niue,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$1,949.0",5135
13151,56462,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$3,080.0",33619
13152,24562,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",40239
13153,71036,Niue,Type F5,Quantum,ThetaBase Services,3.0,2,moderate,0.0,t,f,"$1,520.0",31416
13154,2042,Mexico,Type F5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,t,f,"$1,052.0",34972
13155,8024,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,520.0",455
13156,67154,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,t,f,"$2,170.0",8154
13157,71062,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,650.0",3241
13158,66772,Malta,Type Z6,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$5,420.0",8674
13159,32326,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,f,f,"$2,287.0",29520
13160,8986,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13161,53281,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$2,300.0",22117
13162,22352,Rwanda,Type F5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,f,f,"$1,975.0",14699
13163,23056,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,560.0",29520
13164,11002,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13165,31437,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,t,f,"$2,105.0",24610
13166,50367,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,040.0",4478
13167,5340,Faroe Islands,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",24234
13168,26068,Wallis and Futuna,Type F5,Plasma,ThetaBase Services,4.0,8,moderate,4.0,f,f,"$10,620.0",33669
13169,35923,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,897.0",30286
13170,48947,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,495.0",29520
13171,48118,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,4,moderate,2.0,t,f,"$1,520.0",1808
13172,18083,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$1,962.0",12950
13173,29994,Malta,Type G0,Plasma,ThetaBase Services,2.0,5,strict,3.0,t,f,"$1,845.0",50025
13174,73957,Kiribati,Type F5,Quantum,ThetaBase Services,3.0,2,flexible,3.0,f,f,"$1,325.0",38160
13175,67393,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$4,770.0",10732
13176,39357,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,5,strict,2.0,f,f,"$2,885.0",4267
13177,43173,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13178,32007,Indonesia,Type F5,Plasma,ThetaBase Services,3.0,8,strict,4.0,f,f,"$2,807.0",38698
13179,39693,Barbados,Type V5,Plasma,ThetaBase Services,1.0,5,strict,1.0,t,f,"$2,196.0",1207
13180,4422,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,585.0",22036
13181,57953,Estonia,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,650.0",47894
13182,858,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,820.0",37167
13183,428,Indonesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,936.0",16165
13184,27292,Malta,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,390.0",37778
13185,40487,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,0.0,2,flexible,2.0,t,f,"$1,975.0",12950
13186,39565,Barbados,Type F5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,455.0",37778
13187,61673,Nicaragua,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,600.0",29520
13188,32035,Bouvet Island (Bouvetoya),Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,338.0",4660
13189,36158,United Kingdom,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,f,f,"$1,715.0",7696
13190,51140,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13191,13150,Costa Rica,Type X3,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,300.0",41738
13192,63209,Gambia,Type G0,Plasma,ThetaBase Services,2.0,2,flexible,2.0,f,f,"$2,625.0",11071
13193,5432,Guinea,Type V5,Plasma,ThetaBase Services,1.0,3,strict,1.0,f,f,"$2,755.0",29520
13194,53122,Uzbekistan,Type F5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,585.0",18139
13195,7828,Uzbekistan,Type F5,Plasma,ThetaBase Services,3.0,6,strict,3.0,t,f,"$2,157.0",28343
13196,68232,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,325.0",8409
13197,12072,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,4,flexible,1.0,f,f,"$2,131.0",12901
13198,68698,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13199,43346,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,f,f,"$7,370.0",20165
13200,35558,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,520.0",1328
13201,12535,Faroe Islands,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,2.0,t,f,"$1,845.0",34382
13202,15400,Estonia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,t,f,"$1,741.0",11330
13203,58021,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,6,flexible,2.0,t,f,"$2,690.0",40555
13204,18048,Barbados,Type V5,Plasma,ThetaBase Services,0.0,4,strict,3.0,f,f,"$3,080.0",13553
13205,19208,Isle of Man,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,t,f,"$2,560.0",8355
13206,13065,Nicaragua,Type F5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,t,f,"$3,535.0",45521
13207,66035,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,247.0",14319
13208,35959,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,170.0",24033
13209,44961,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,f,f,"$2,430.0",19317
13210,40383,Isle of Man,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,t,f,"$2,560.0",8355
13211,25229,Uzbekistan,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,429.0",35813
13212,62313,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,flexible,3.0,t,f,"$13,220.0",40364
13213,43539,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,507.0",8409
13214,65701,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$1,845.0",36206
13215,23151,Russian Federation,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$2,300.0",37646
13216,31836,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,040.0",48554
13217,17158,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$1,975.0",6223
13218,67699,Malta,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,t,f,"$1,975.0",6223
13219,38252,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,585.0",25046
13220,58048,Malta,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,520.0",37778
13221,69680,Anguilla,Type V5,Plasma,ThetaBase Services,0.0,1,flexible,1.0,f,f,"$2,235.0",26914
13222,13091,Barbados,Type V5,Plasma,ThetaBase Services,1.0,3,strict,0.0,f,f,"$2,885.0",4267
13223,17017,Barbados,Type V5,Plasma,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$3,392.0",41450
13224,520,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,001.0",19933
13225,52951,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,3.0,t,f,"$2,690.0",50051
13226,11368,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,170.0",24478
13227,23706,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,8,flexible,4.0,f,f,"$2,560.0",14358
13228,44292,Rwanda,Type F5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,f,f,"$3,210.0",48340
13229,417,Bouvet Island (Bouvetoya),Type Z6,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,364.0",16970
13230,58670,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,611.0",3906
13231,48905,Rwanda,Type V7,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,520.0",6436
13232,43394,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$4,120.0",18454
13233,67995,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,t,f,"$1,260.0",14234
13234,51812,Gambia,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,2.0,f,f,"$1,520.0",47069
13235,33521,Estonia,Type V5,Plasma,ThetaBase Services,0.0,4,strict,2.0,t,f,"$1,585.0",44169
13236,10698,Costa Rica,Type F5,Plasma,ThetaBase Services,1.0,5,flexible,2.0,t,f,"$1,780.0",13033
13237,58267,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,027.0",30286
13238,60065,Niue,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,2.0,t,f,"$1,364.0",46071
13239,72157,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,520.0",25148
13240,15106,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,625.0",29520
13241,60046,Malta,Type F5,Plasma,ThetaBase Services,4.0,9,moderate,6.0,t,f,"$4,094.0",20060
13242,63098,Barbados,Type V5,Quantum,ThetaBase Services,1.0,4,strict,3.0,t,f,"$1,390.0",11792
13243,71310,Barbados,Type V5,Plasma,ThetaBase Services,2.0,4,strict,0.0,f,f,"$2,170.0",28828
13244,10716,Costa Rica,Type F5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,170.0",40898
13245,63764,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,170.0",28828
13246,46726,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",37166
13247,59617,Barbados,Type V5,Plasma,ThetaBase Services,3.0,5,strict,3.0,t,f,"$2,924.0",3254
13248,7325,Guinea,Type V5,Quantum,ThetaBase Services,0.0,1,flexible,1.0,f,f,"$1,273.0",4685
13249,32330,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,247.0",26559
13250,34139,Barbados,Type V5,Plasma,ThetaBase Services,1.0,6,moderate,3.0,t,f,"$2,170.0",17040
13251,70047,Bosnia and Herzegovina,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,741.0",33737
13252,28823,Russian Federation,Type V5,Plasma,ThetaBase Services,3.0,8,flexible,3.0,t,f,"$3,405.0",15616
13253,32534,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,351.0",26559
13254,29359,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,strict,3.0,t,f,"$2,170.0",17523
13255,35239,Anguilla,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,650.0",38722
13256,65593,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,260.0",17954
13257,34364,Barbados,Type V5,Plasma,ThetaBase Services,3.0,8,strict,4.0,t,f,"$8,410.0",5569
13258,43036,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,strict,3.0,t,f,"$6,720.0",5569
13259,12143,Malta,Type G0,Plasma,ThetaBase Services,1.0,3,strict,1.0,t,f,"$2,625.0",30283
13260,59649,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$1,637.0",4446
13261,53091,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,6,strict,1.0,t,f,"$1,507.0",30435
13262,54009,Bosnia and Herzegovina,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,040.0",45519
13263,3362,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,845.0",33430
13264,24479,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,t,f,"$2,820.0",40459
13265,54394,Rwanda,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$3,795.0",13212
13266,26596,Estonia,Type F5,Nuclear,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,520.0",38404
13267,21910,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$2,196.0",1207
13268,39289,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,520.0",56
13269,44356,Rwanda,Type V5,Plasma,ThetaBase Services,0.0,2,strict,0.0,f,f,"$2,170.0",4920
13270,34291,Rwanda,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,0.0,t,f,"$3,457.0",3389
13271,76042,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,195.0",26604
13272,16128,Micronesia,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,170.0",48502
13273,29354,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,937.0",10469
13274,50579,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$3,366.0",37646
13275,55935,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$1,507.0",30435
13276,76293,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,6,moderate,3.0,t,f,"$4,510.0",12424
13277,53421,Sao Tome and Principe,Type F5,Plasma,ThetaBase Services,4.0,8,moderate,4.0,f,f,"$3,860.0",10636
13278,37,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,780.0",28828
13279,37775,Niue,Type V5,Plasma,ThetaBase Services,0.0,2,flexible,1.0,t,f,"$1,637.0",1054
13280,67382,Pakistan,Type X3,Plasma,ThetaBase Services,0.0,2,strict,0.0,f,f,"$1,520.0",601
13281,70903,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,105.0",29520
13282,47604,Rwanda,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,390.0",2818
13283,10802,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,767.0",30286
13284,5707,Malta,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,1.0,f,f,"$1,455.0",10740
13285,22550,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,145.0",29520
13286,46886,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,014.0",18378
13287,26327,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,f,f,"$2,157.0",30286
13288,1687,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,910.0",14395
13289,73156,Costa Rica,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,585.0",32155
13290,58284,Anguilla,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,130.0",41342
13291,76624,Nicaragua,Type F5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$2,430.0",9688
13292,46840,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,strict,1.0,f,f,"$1,767.0",6594
13293,25461,Barbados,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,t,f,"$6,070.0",27811
13294,29023,Russian Federation,Type V5,Quantum,ThetaBase Services,1.0,1,moderate,1.0,f,f,"$1,650.0",18319
13295,69639,Indonesia,Type V2,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,260.0",23695
13296,74916,Niue,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,221.0",23678
13297,12725,Barbados,Type V5,Quantum,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,520.0",3254
13298,46368,Wallis and Futuna,Type L7,Plasma,ThetaBase Services,1.0,4,flexible,1.0,f,f,"$4,770.0",45028
13299,17662,United Kingdom,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$2,482.0",18024
13300,25111,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,079.0",37483
13301,62395,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,663.0",13753
13302,41585,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,780.0",37372
13303,47933,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$1,910.0",44571
13304,4691,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,3.0,5,moderate,3.0,f,f,"$3,080.0",30286
13305,52054,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",34248
13306,45324,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,470.0",10683
13307,36697,Sao Tome and Principe,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,546.0",44045
13308,62529,Malta,Type V5,Quantum,ThetaBase Services,0.0,1,strict,1.0,t,f,"$1,325.0",11984
13309,46583,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,780.0",18694
13310,21317,Nicaragua,Type V5,Plasma,ThetaBase Services,0.0,2,moderate,1.0,f,f,"$1,637.0",29520
13311,53160,Kiribati,Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,260.0",39027
13312,3499,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$1,845.0",47045
13313,9933,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$2,820.0",37646
13314,68372,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,170.0",18077
13315,70772,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,moderate,2.0,t,f,"$2,235.0",9331
13316,41343,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,780.0",17444
13317,43689,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,845.0",7804
13318,24458,Isle of Man,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,t,f,"$1,897.0",30130
13319,8042,Uzbekistan,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,650.0",36693
13320,71268,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,5,moderate,0.0,t,f,"$2,300.0",385
13321,58197,Anguilla,Type V5,Plasma,ThetaBase Services,2.0,3,flexible,3.0,t,f,"$2,027.0",19149
13322,31710,United Kingdom,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,157.0",27972
13323,63195,Nicaragua,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,t,f,"$1,650.0",37688
13324,19874,Niue,Type V5,Quantum,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$1,221.0",41341
13325,49362,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,moderate,2.0,t,f,"$3,730.0",27226
13326,5441,Russian Federation,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$2,430.0",29520
13327,53172,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,t,f,"$2,677.0",9968
13328,58945,Bouvet Island (Bouvetoya),Type F5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$1,390.0",23875
13329,25206,Russian Federation,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,2.0,t,f,"$1,845.0",19599
13330,35027,Gambia,Type V5,Quantum,ThetaBase Services,1.0,1,flexible,2.0,t,f,"$1,572.0",39865
13331,51532,Bouvet Island (Bouvetoya),Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,430.0",28828
13332,62986,United Kingdom,Type F5,Quantum,ThetaBase Services,2.0,4,flexible,4.0,f,f,"$1,195.0",28794
13333,48903,Micronesia,Type V2,Plasma,ThetaBase Services,4.0,10,strict,4.0,f,f,"$7,357.0",20754
13334,59391,Kiribati,Type V2,Plasma,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,650.0",13019
13335,54338,Rwanda,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$1,780.0",16162
13336,1674,Micronesia,Type V5,Plasma,ThetaBase Services,2.0,6,moderate,2.0,f,f,"$3,210.0",29520
13337,9281,Malta,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$2,144.0",11952
13338,43574,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,f,f,"$2,495.0",12802
13339,48433,Malta,Type Z6,Plasma,ThetaBase Services,1.0,4,moderate,2.0,f,f,"$3,405.0",6259
13340,31352,Kenya,Type F5,Plasma,ThetaBase Services,3.0,5,strict,3.0,f,f,"$1,910.0",28828
13341,68569,Niue,Type V5,Plasma,ThetaBase Services,,2,flexible,,t,f,"$1,637.0",1054
13342,19648,Malta,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,2.0,f,f,"$1,936.0",4519
13343,2658,Malta,Type V5,Plasma,ThetaBase Services,2.0,4,moderate,2.0,f,f,"$3,015.0",29520
13344,14294,Barbados,Type V5,Plasma,ThetaBase Services,3.0,6,strict,3.0,f,f,"$2,430.0",28828
13345,68285,Nicaragua,Type V5,Plasma,ThetaBase Services,4.0,6,strict,4.0,t,f,"$2,677.0",37043
13346,41912,United Kingdom,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,t,f,"$1,533.0",11457
13347,51764,Faroe Islands,Type V5,Quantum,ThetaBase Services,3.0,2,flexible,4.0,f,f,"$1,260.0",7903
13348,47931,Sao Tome and Principe,Type V5,Plasma,ThetaBase Services,1.0,3,flexible,1.0,f,f,"$2,170.0",21735
13349,45944,Malta,Type V5,Plasma,ThetaBase Services,2.0,5,strict,3.0,f,f,"$2,690.0",37238
13350,19581,Nicaragua,Type V5,Plasma,"Banks, Wood and Phillips",1.0,6,strict,1.0,t,f,"$1,507.0",30435
13351,22263,United Kingdom,Type V5,Quantum,ThetaBase Services,1.0,2,flexible,1.0,f,f,"$1,286.0",37247
13352,70037,Costa Rica,Type V5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,170.0",32155
13353,71803,Micronesia,Type V5,Plasma,ThetaBase Services,1.0,2,moderate,1.0,f,f,"$2,378.0",14790
13354,66437,Malta,Type V5,Plasma,ThetaBase Services,1.0,4,strict,2.0,f,f,"$1,975.0",1076
13355,38637,Brazil,Type F5,Plasma,ThetaBase Services,3.0,5,flexible,3.0,t,f,"$1,845.0",14119
13356,37701,Niue,Type V5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$1,845.0",35941
13357,5240,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,1.0,t,f,"$2,170.0",28316
13358,70225,Nicaragua,Type V5,Plasma,ThetaBase Services,1.0,4,flexible,2.0,t,f,"$2,820.0",49103
13359,35809,Gambia,Type V5,Plasma,ThetaBase Services,1.0,6,flexible,1.0,t,f,"$2,300.0",9131
13360,49728,Brazil,Type V5,Plasma,ThetaBase Services,1.0,2,strict,1.0,t,f,"$1,494.0",22376
13361,36943,Gambia,Type F5,Plasma,ThetaBase Services,4.0,10,flexible,4.0,t,f,"$4,575.0",9131
13362,8041,Barbados,Type V5,Plasma,ThetaBase Services,1.0,4,strict,4.0,t,f,"$3,145.0",16983
13363,55672,Barbados,Type V5,Quantum,ThetaBase Services,1.0,1,strict,1.0,t,f,"$1,507.0",3254
13364,23444,Uzbekistan,Type G0,Plasma,ThetaBase Services,2.0,5,flexible,4.0,t,f,"$2,430.0",33108
13365,51132,United Kingdom,Type F5,Plasma,ThetaBase Services,2.0,4,strict,2.0,f,f,"$2,365.0",38972
13366,63573,Nicaragua,Type V5,Plasma,ThetaBase Services,3.0,7,moderate,4.0,t,f,"$4,757.0",8842
13367,29085,Barbados,Type V5,Plasma,ThetaBase Services,1.0,2,flexible,1.0,t,f,"$2,950.0",17589
13368,28790,Faroe Islands,Type F5,Plasma,ThetaBase Services,2.0,4,flexible,2.0,f,f,"$2,430.0",9824
